lead_id,fecha_registro,canal,empresa_id,punto_venta_id,nombre_cliente,telefono,email,ciudad,modelo_interes_texto,estado_gestion,fecha_primer_contacto,campania
LD-00862,2026-08-11 15:58:00,WhatsApp,EMP-02,PV-009,  Erika Restrepo Valencia  ,3146560190,,SANTA MARTA,BAJAJ DISCOVER 125,Sin gestión,,Remate Modelos 2025
LD-00863,09-08-2026,WhatsApp,EMP-03,PV-015,Nelson Torres Quintero,311-016-6293,nelson.torres10@gmail.com,SOACHA,Bajai Dominar 400,no contesta,2026-08-10 18:19:00,Agosto Cero Cuotas
LD-00864,2026-08-10 16:22:00,WhatsApp,EMP-01,PV-003,Óscar David Torres Giraldo, 3508524363 ,,bello,,Sin gestión,,Remate Modelos 2025
LD-00865,04/09/2026 12:45,WhatsApp,EMP-03,PV-012,María Fernanda Franco Jiménez,573137421361,,Bogotá D.C.,Honda CB 190R,Sin gestión,,
LD-00866,2026-09-02 23:05:00,FORMULARIO WEB,EMP-02,PV-008,Diana Carolina Rodríguez Cardona,3134127538,,Cartagena de Indias,Hnda CB 125F Twister,Descartado,09/04/2026 05:05,Agosto Cero Cuotas
LD-00867,2026-08-02 09:52:00,Meta Ads,EMP-01,PV-002,WILMAR CORREA GIRALDO,3219741159,,Itagüí,Bajaj Pulsar RS 200 2026,No contesta,02-08-2026,Feria de Motos 2026
LD-00868,2026-08-16 12:22:00,Meta Ads,EMP-03,PV-013,Sebastián Quintero Franco,3226706648,sebastian.quintero93@yahoo.es,bogotá,Honda  XR 150L,En proceso,19/08/2026 12:22,Agosto Cero Cuotas
LD-00869,2026-09-04 05:11:00,WhatsApp,EMP-03,PV-014,Sandra Milena Osorio Londoño,+57 313 7014305,sandra.osorio67@hotmail.com,Bogotá,AKT TTR,Sin gestión,,Feria de Motos 2026
LD-00870,2026-09-09 08:43:00,Meta Ads,EMP-03,PV-014,CARLOS MARIO MARÍN BEDOYA, 3117028097 ,carlos.marin61@outlook.com,Bogota DC,Hero Eco Deluxe 100,No contesta,,Remate Modelos 2025
LD-00871,29/08/2026 22:27,WHATSAPP,EMP-01,PV-002,Héctor Cardona Gómez,317 767 3628,hector.cardona69@hotmail.com,ITAGUI,Hero Hunk 160R 2026,Contactado,2026-08-31 22:27:00,Retoma tu moto
LD-00872,2026-08-04 03:54:00,Meta Ads,EMP-02,PV-007,FABIÁN BETANCUR AGUDELO,+57 323 9843524,fabian.betancur51@hotmail.com,SOLEDAD,bajaj pulsar ns 160,Contactado,07/08/2026 03:54,
LD-00873,24/08/2026 16:57,WhatsApp,EMP-03,PV-011,  Jhon Jairo Franco Castaño  ,+57 313 2946343,jhon.franco13@gmail.com,Bogota DC,Hero Hunk 160R,Sin gestión,,Retoma tu moto
LD-00874,2026-09-07 23:25:00,meta ads,EMP-03,PV-015,  Juan Carlos Londoño Ospina  ,320 781 0104,,SOACHA,HONDA CB 125F TWISTER,Sin gestión,,
LD-00875,2026-09-07 01:53:00,Meta Ads,EMP-01,PV-001,  Liliana Pérez Franco  ,3142284641,,Medellin,Hero,No contesta,07-09-2026,Remate Modelos 2025
LD-00876,2026-09-03 12:51:00,WhatsApp,EMP-03,PV-014,LUZ MARINA AGUDELO FRANCO,3123917356,,Bogotá,SUZUKI BEST 125,sin gestion,,Feria de Motos 2026
LD-00877,2026-09-08 18:22:00,whatsapp,EMP-02,PV-006,  Julián Torres Arias  ,305 741 6222,,BARRANQUILLA,BAJAJ PULSAR NS 125,Sin gestión,,Feria de Motos 2026
LD-00878,02-08-2026,WhatsApp,EMP-02,PV-009,nelson marin castano,573052381002,nelson.marin40@gmail.com,Santa Marta,AKT  NKD 125,Sin gestión,,Feria de Motos 2026
LD-00879,31-08-2026,Meta Ads,EMP-01,PV-001,  Marcela Quintero Ramírez  ,351 803 5385,marcela.quintero19@outlook.com,Medellín ,AKT Dynamic R3 125,no contesta,2026-08-31T20:34:00,Retoma tu moto
LD-00880,2026-09-09 22:58:00,META ADS,EMP-02,PV-006,Yesenia Betancur Castaño,(322) 530-9908,yesenia.betancur53@outlook.com,barranquilla,AKT TTR 200,Sin gestión,,Agosto Cero Cuotas
LD-00881,2026-08-10 01:27:00,META ADS,EMP-02,PV-010,  Claudia Patricia Salazar Castaño  , 3515370428 ,,Montería,Hero  Xpulse 200,Cotización enviada,13-08-2026,Feria de Motos 2026
LD-00882,2026-08-06T06:08:00,WhatsApp,EMP-02,PV-010,  Fabián Agudelo Ramírez  ,322 092 4680,fabian.agudelo76@hotmail.com,Montería,Honda CB 190R 2026,Cotización enviada,2026-08-10T06:08:00,Feria de Motos 2026
LD-00883,08-09-2026,whatsapp,EMP-01,PV-001,NATALIA CASTAÑO ARIAS,+57 321 5354048,natalia.castano35@hotmail.com,MEDELLIN,,Cotización enviada,08/09/2026 22:50,
LD-00884,2026-08-09T08:35:00,WhatsApp,EMP-03,PV-014,Yesenia Restrepo Herrera,3054039154,,bogotá,Bajaj Boxer CT 100,En proceso,2026-08-12T08:35:00,Remate Modelos 2025
LD-00885,19/08/2026 18:22,WhatsApp,EMP-03,PV-014,Kevin Muñoz Rodríguez, 3172744678 ,,BOGOTA,A.K.T TTR 200,contactado,2026-08-22T18:22:00,Agosto Cero Cuotas
LD-00886,2026-08-15 05:49:00,Meta Ads,EMP-01,PV-002,Yesenia Pérez Quintero,+57 312 0424333,,ITAGUI,Honda Dio 110,Descartado,2026-08-15 06:49:00,Prima Extra
LD-00887,2026-08-28 16:48:00,Meta Ads,EMP-03,PV-015,  Yesenia Agudelo Salazar  ,301 854 5456,,Soacha,Honda XR 150L,Sin gestión,,Retoma tu moto
LD-00888,2026-08-29T11:01:00,Formulario Web,EMP-02,PV-008,Freddy Valencia Escobar,3213679773,freddy.valencia14@hotmail.com,Cartagena,suzuki best 125,Contactado,,Feria de Motos 2026
LD-00889,08/24/2026 19:49,WhatsApp,EMP-03,PV-015,Adriana Quintero Valencia,573164147640,,SOACHA,Hero Hunk 160R,No contesta,08/24/2026 21:49,Retoma tu moto
LD-00890,2026-09-03 09:51:00,WhatsApp,EMP-02,PV-008,sebastian quintero gomez,3169663345,sebastian.quintero86@hotmail.com,CARTAGENA,Honda,SIN GESTION,,Agosto Cero Cuotas
LD-00891,28/08/2026 13:56,WhatsApp,EMP-02,PV-010,  Yesenia Salazar Cardona  ,3153520341,yesenia.salazar33@gmail.com,Monteria,Hero Hunk 160R,Descartado,29/08/2026 01:56,
LD-00892,2026-08-24 09:28:00,WhatsApp,EMP-01,PV-004,Kevin Londoño Valencia,3173905909,,Rionegro,Bajaj Pulsar NS 125,En proceso,2026-08-28 09:28:00,Feria de Motos 2026
LD-00893,08/09/2026 05:28,whatsapp,EMP-01,PV-004,Kevin Pérez Muñoz,320-061-0087,kevin.perez56@gmail.com,Rio Negro,Hero,Cotización enviada,2026-09-12 05:28:00,Agosto Cero Cuotas
LD-00894,2026-08-08T14:24:00,WhatsApp,EMP-03,PV-014,Adriana Zapata Rodríguez,300 774 8537,,bogotá,Hero Dash 110,No contesta,08/08/2026 15:24,
LD-00895,2026-09-06T00:36:00,Meta Ads,EMP-02,PV-007,Liliana Correa Londoño,302 441 7097,liliana.correa6@gmail.com,Soledad,Honda  XRE 300,En proceso,2026-09-07 06:36:00,Feria de Motos 2026
LD-00896,2026-08-17 02:17:00,Meta Ads,EMP-01,PV-004,Natalia Bedoya Castaño,573201822239,natalia.bedoya50@yahoo.es,Rionegro,Bajaj Pulsar NS 125 2026,No contesta,08/17/2026 08:17,Agosto Cero Cuotas
LD-00897,2026-08-22 08:09:00,WhatsApp,EMP-01,PV-001,WILMAR SALAZAR HERRERA,3121972329,,Medellin,AKT Evo,Sin gestión,,
LD-00898,18/08/2026 04:29,WhatsApp,EMP-02,PV-010,  Brayan Rodríguez Herrera  ,3159898526,brayan.rodriguez3@outlook.com,MONTERIA,AKT NKD 125,Descartado,08/20/2026 04:29,Retoma tu moto
LD-00899,2026-09-07 23:45:00,meta ads,EMP-03,PV-014,Juan Carlos Castaño Jiménez,3132156742,juan.castano47@outlook.com,Bogota,bajaj discover 125,Cotización enviada,08/09/2026 17:45,Retoma tu moto
LD-00900,02-08-2026,WhatsApp,EMP-03,PV-012,Alexander Agudelo Restrepo,3018924548,alexander.agudelo72@gmail.com,Bogota DC,AKT NKD 125,No contesta,2026-08-02 10:54:00,Prima Extra
LD-00901,06/08/2026 19:04,Meta Ads,EMP-02,PV-008,NATALIA BEDOYA RESTREPO,312-476-3375,natalia.bedoya99@hotmail.com,CARTAGENA,A.K.T Evo RS 150,Descartado,2026-08-06 21:04:00,Remate Modelos 2025
LD-00902,08/29/2026 04:45,WhatsApp,EMP-03,PV-014,Vanessa Valencia Castaño,3180441932,vanessa.valencia26@yahoo.es,BOGOTA,Suzuki  GN 125,Cotización enviada,2026-08-29 22:45:00,Retoma tu moto
LD-00903,2026-08-22T02:37:00,WhatsApp,EMP-02,PV-008,Wilmar Osorio Pérez,+57 313 3606722,wilmar.osorio68@hotmail.com,,Suzuki GN 125,Cotización enviada,22-08-2026,Prima Extra
LD-00904,2026-08-19 01:39:00,WhatsApp,EMP-01,PV-004,Angie Paola Betancur Castaño,3209070665,angie.betancur2@gmail.com,Rio Negro,honda cb 125f twister,Descartado,08/19/2026 13:39,
LD-00905,2026-08-13 08:32:00,WHATSAPP,EMP-01,PV-002,Wilmar Vargas Bedoya,3228490555,wilmar.vargas80@outlook.com,Itagui,Honda XRE 300,Contactado,17/08/2026 08:32,Retoma tu moto
LD-00906,19/08/2026 17:40,Formulario Web,EMP-01,PV-003,  Claudia Patricia Marín Muñoz  ,(322) 315-6416,claudia.marin43@yahoo.es,bello,Dominar 400,Contactado,2026-08-22 17:40:00,
LD-00907,08/14/2026 22:23,Meta Ads,EMP-01,PV-004,cristian castano giraldo,3104983766,,Rio Negro,hero xpulse 200,no contesta,2026-08-15T04:23:00,Agosto Cero Cuotas
LD-00908,10/08/2026 19:51,whatsapp,EMP-03,PV-012,Marcela Arias Franco,573212774009,marcela.arias85@hotmail.com,Bogota DC,SUZUKI GN 125,Cotización enviada,08/12/2026 01:51,Prima Extra
LD-00909,09-09-2026,Meta Ads,EMP-01,PV-003,SEBASTIÁN FRANCO HERNÁNDEZ,311-202-2983,,Bello,Bajaj Discover 125,No contesta,,Agosto Cero Cuotas
LD-00910,2026-08-01 21:56:00,whatsapp,EMP-03,PV-014,JHON JAIRO HERRERA HERNÁNDEZ,3201384327,jhon.herrera80@yahoo.es,bogotá,Honda CB 125F Twister,En proceso,03/08/2026 21:56,Agosto Cero Cuotas
LD-00911,11-08-2026,WhatsApp,EMP-01,PV-002,Héctor Torres Agudelo, 3050804820 ,hector.torres94@gmail.com,Itagüí,Bajaj,Sin gestión,,Feria de Motos 2026
LD-00912,2026-08-10 04:39:00,Meta Ads,EMP-02,PV-007,Katherine Herrera Ramírez,311-321-6369,katherine.herrera38@gmail.com,Soledad,Hero Eco Deluxe 100,No contesta,11-08-2026,Prima Extra
LD-00913,2026-09-04T15:19:00,Formulario Web,EMP-03,PV-013,CLAUDIA PATRICIA AGUDELO HERRERA,3046919005,claudia.agudelo2@yahoo.es,Bogotá,Honda XR 150L 2026,Contactado,05/09/2026 09:19,Remate Modelos 2025
LD-00914,02/09/2026 03:24,whatsapp,EMP-02,PV-010,Julián Rodríguez Ospina,+57 302 4950438,,Montería,Hnda XRE 300,contactado,06-09-2026,
LD-00915,26-08-2026,FORMULARIO WEB,EMP-03,PV-011,Juan Carlos Pérez Escobar,573122913656,,Bogotá,Hero Xpulse 200,Sin gestión,,
LD-00916,01/08/2026 08:13,Meta Ads,EMP-01,PV-004,Édinson Quintero Giraldo,3512838851,,Rio Negro,Gixxer 150,Descartado,03-08-2026,Remate Modelos 2025
LD-00917,2026-08-23 17:58:00,WhatsApp,EMP-03,PV-013,  Juan Carlos Ospina Bedoya  ,3518031832,juan.ospina7@gmail.com,BOGOTA,BAJAJ PULSAR NS 125,Sin gestión,,
LD-00918,2026-08-22 19:32:00,WhatsApp,EMP-01,PV-001,JULIÁN MARÍN ESCOBAR,573115856503,julian.marin10@gmail.com,,Suzuki Gixxer 150 2026,Sin gestión,,Retoma tu moto
LD-00919,2026-08-25 20:17:00,WHATSAPP,EMP-03,PV-014,Angie Paola Salazar Ospina,3117122631,angie.salazar77@yahoo.es,Bogota,Bajaj Dominar 400,Contactado,26-08-2026,
LD-00920,23/08/2026 18:30,WhatsApp,EMP-01,PV-002,Natalia Zapata,573142060957,,,Dynamic R3 125,Sin gestión,,Feria de Motos 2026
LD-00921,2026-08-25 02:13:00,meta ads,EMP-03,PV-014,Marcela Franco Valencia,320-013-7460,marcela.franco76@hotmail.com,,AKT TTR 200,Cotización enviada,08/26/2026 02:13,Agosto Cero Cuotas
LD-00922,13-08-2026,WhatsApp,EMP-03,PV-011,Carlos Mario Londoño Mosquera,3133291339,,Bogotá,Bajaj Dominar,Descartado,13-08-2026,Retoma tu moto
LD-00923,13/08/2026 19:54,Meta Ads,EMP-03,PV-015,CAMILO HERRERA BEDOYA,(321) 194-2990,,Soacha,HONDA DIO 110,Contactado,08/15/2026 01:54,Feria de Motos 2026
LD-00924,31/08/2026 23:33,Meta Ads,EMP-02,PV-009,Alexander Pérez Quintero,573108585516,alexander.perez89@outlook.com,SANTA MARTA,Bajaj  Dominar 400,no contesta,2026-09-01T03:33:00,Feria de Motos 2026
LD-00925,2026-08-30 00:01:00,meta ads,EMP-01,PV-002,ALEXANDER FRANCO OSPINA, 3517528075 ,alexander.franco66@gmail.com,Itagüí,,Contactado,08/30/2026 01:01,Feria de Motos 2026
LD-00926,03/09/2026 12:40,WhatsApp,EMP-02,PV-009,Estefanía Rodríguez Vargas,3113233371,estefania.rodriguez12@outlook.com,SANTA MARTA,hero hunk 160r,Cotización enviada,07-09-2026,Agosto Cero Cuotas
LD-00927,21-08-2026,WhatsApp,EMP-01,PV-004,Vanessa Marín,3054818688,vanessa.marin95@hotmail.com,Rio Negro,Honda XR 150L 2026,Sin gestión,,
LD-00928,2026-08-02 04:08:00,WhatsApp,EMP-03,PV-011,Estefanía Quintero Valencia,322 971 7150,,Bogotá D.C.,AKT Dynamic,contactado,02-08-2026,Retoma tu moto
LD-00929,2026-08-02 20:32:00,Meta Ads,EMP-01,PV-001,CARLOS MARIO VARGAS HERNÁNDEZ,351 968 8328,,medellin,AKT Dynamic R3 125,Sin gestión,,
LD-00930,08/15/2026 06:03,whatsapp,EMP-02,PV-009,Juan Carlos Restrepo Torres,3136206668,,,suzuki gn 125,En proceso,2026-08-19 06:03:00,
LD-00931,2026-08-12 17:08:00,WhatsApp,EMP-03,PV-012,Édinson Salazar Zapata,3102979164,,Bogotá D.C.,AKT,Cotización enviada,13/08/2026 23:08,
LD-00932,14-08-2026,Meta Ads,EMP-03,PV-015,Estefanía Ramírez Cardona,(322) 837-4267,,Soacha,Honda Navi 2026,Cotización enviada,2026-08-14 21:30:00,Remate Modelos 2025
LD-00933,2026-08-09 17:44:00,WhatsApp,EMP-02,PV-007,angie paola salazar ospina,+57 311 7122631,,Soledad,Honda Navi 2026,En proceso,08/09/2026 23:44,
LD-00934,2026-08-07 11:20:00,Formulario Web,EMP-01,PV-004,Carlos Mario Pérez Giraldo,+57 320 0181513,,RIONEGRO,Honda XR 150L,contactado,2026-08-10 11:20:00,Prima Extra
LD-00935,2026-08-10 18:29:00,WhatsApp,EMP-01,PV-003,Andrés Felipe Restrepo Gómez,+57 321 3391458,,BELLO,Bajaj Discover 125 2026,Descartado,2026-08-12 18:29:00,
LD-00936,2026-08-29T02:14:00,WhatsApp,EMP-02,PV-007,  Fabián Herrera Agudelo  ,(320) 738-2930,,SOLEDAD,Honda XR,Contactado,29-08-2026,Retoma tu moto
LD-00937,2026-09-05 13:01:00,WhatsApp,EMP-03,PV-015,SEBASTIÁN CASTAÑO HERRERA, 3050073889 ,,SOACHA,akt evo rs 150,sin gestion,,Prima Extra
LD-00938,2026-09-06 08:26:00,WhatsApp,EMP-02,PV-010,Brayan Salazar Agudelo,573225927841,brayan.salazar12@outlook.com,Montería,Bajaj Boxer,Contactado,09/09/2026 08:26,Feria de Motos 2026
LD-00939,2026-08-08 15:21:00,Formulario Web,EMP-03,PV-012,  Adriana Salazar Rodríguez  ,3141088922,,Bogotá D.C.,suzuki gixxer 150,Contactado,08/08/2026 16:21,Retoma tu moto
LD-00940,06/08/2026 06:27,Meta Ads,EMP-02,PV-006,  Katherine Gómez Londoño  ,312 783 0137,,B/quilla,Honda CB 125F Twister 2026,No contesta,09-08-2026,
LD-00941,05/08/2026 03:34,Formulario Web,EMP-02,PV-006,Brayan Vargas Restrepo,3153728383,brayan.vargas44@yahoo.es,,Hnda Dio 110,sin gestion,,Remate Modelos 2025
LD-00942,2026-08-21 08:37:00,Meta Ads,EMP-01,PV-002,Paula Andrea Jiménez Marín,3228202509,paula.jimenez66@outlook.com,Itagui,hero hunk 160r,No contesta,2026-08-22T08:37:00,Prima Extra
LD-00943,08/11/2026 07:45,WhatsApp,EMP-02,PV-006,Julián Escobar Ospina,3187677247,,B/quilla,AKT Dynamic R3 125 2026,En proceso,08/11/2026 19:45,
LD-00944,2026-09-03 11:26:00,WhatsApp,EMP-03,PV-012,  Diana Carolina Osorio Escobar  ,310 410 1472,,BOGOTA,suzuki gixxer 150,En proceso,09/03/2026 13:26,Feria de Motos 2026
LD-00945,2026-08-20 05:02:00,WhatsApp,EMP-03,PV-011,Juan Jiménez,3151024673,,Bogotá,hero eco deluxe 100,Contactado,2026-08-22T05:02:00,
LD-00946,2026-08-19 13:51:00,Meta Ads,EMP-02,PV-009,Camilo Bedoya Salazar,+57 350 3123882,,Santa Marta,bajaj pulsar rs 200,Contactado,08/20/2026 01:51,Retoma tu moto
LD-00947,01/09/2026 15:08,WhatsApp,EMP-01,PV-001,Leidy Johana Bedoya Salazar,301-347-8833,leidy.bedoya72@hotmail.com,MEDELLIN,Suzuki GN 125,Contactado,01-09-2026,Retoma tu moto
LD-00948,20-08-2026,Meta Ads,EMP-03,PV-012,  Liliana Osorio Torres  ,(321) 350-3176,liliana.osorio9@hotmail.com,Bogotá D.C.,hero hunk 160r,No contesta,2026-08-21 13:20:00,Feria de Motos 2026
LD-00949,31-08-2026,Meta Ads,EMP-03,PV-015,  Brayan Herrera Pérez  ,(322) 344-6614,brayan.herrera66@yahoo.es,SOACHA,Bajaj Pulsar,Sin gestión,,Feria de Motos 2026
LD-00950,02/09/2026 11:59,Meta Ads,EMP-02,PV-010,Mónica Jiménez Cardona,+57 304 4936340,monica.jimenez53@hotmail.com,Montería,Honda,Sin gestión,,Retoma tu moto
LD-00951,2026-09-08 04:24:00,Meta Ads,EMP-02,PV-007,Adriana Franco Rodríguez,(312) 996-4103,,Soledad,Hero Eco Deluxe 100 2026,sin gestion,,
LD-00952,08/30/2026 11:52,WhatsApp,EMP-01,PV-004,ÓSCAR DAVID RODRÍGUEZ JIMÉNEZ,300-051-1750,oscar.rodriguez68@gmail.com,Rionegro,,Descartado,08/30/2026 12:52,Retoma tu moto
LD-00953,2026-08-10 10:55:00,Meta Ads,EMP-03,PV-013,Vanessa Restrepo Hernández,304 445 5092,vanessa.restrepo31@yahoo.es,bogotá,bajaj boxer ct 100,SIN GESTION,,
LD-00954,11-08-2026,WhatsApp,EMP-03,PV-011,É. Cardona Ospina,3510976361,,Bogota,AKT Evo RS 150 2026,Sin gestión,,Retoma tu moto
LD-00955,2026-09-03 23:25:00,Meta Ads,EMP-02,PV-006,Sandra Milena Muñoz Marín,313 114 2727,,B/quilla,Hnda XR 150L,No contesta,09/04/2026 17:25,Feria de Motos 2026
LD-00956,2026-08-10 19:07:00,Formulario Web,EMP-02,PV-006,Estefanía Marín Valencia,+57 310 0620196,estefania.marin3@outlook.com,,Suzuki Best 125,Cotización enviada,08/11/2026 19:07,
LD-00957,2026-09-07 12:43:00,WHATSAPP,EMP-03,PV-013,Yesenia Ospina Mosquera,3518260910,,Bogota,A.K.T Evo RS 150,Descartado,11-09-2026,Prima Extra
LD-00958,2026-08-06 18:01:00,WhatsApp,EMP-02,PV-009,Jhon Jairo Torres Ospina,305 746 6655,jhon.torres15@hotmail.com,Sta Marta,HERO DASH 110,Sin gestión,,
LD-00959,2026-09-03 05:34:00,Meta Ads,EMP-03,PV-011,Jhon Jairo Ramírez Correa,351 275 3922,,Bogota DC,Bajaj Pulsar NS 125,no contesta,03-09-2026,
LD-00960,26-08-2026,WhatsApp,EMP-02,PV-006,Juan Carlos Herrera Cardona,3236003089,,barranquilla,AKT Dynamic R3 125,sin gestion,,
LD-00961,2026-09-08T19:23:00,Meta Ads,EMP-03,PV-013,Liliana Torres Marín,+57 322 0374817,liliana.torres35@hotmail.com,Bogotá,Suzuki  V-Strom 250,Descartado,,
LD-00962,2026-09-07T10:59:00,Meta Ads,EMP-01,PV-001,  María Fernanda Quintero Betancur  ,+57 351 1424907,maria.quintero88@outlook.com,medellin,Suzuki  V-Strom 250,Descartado,2026-09-07 22:59:00,Feria de Motos 2026
LD-00963,2026-09-08T04:14:00,Meta Ads,EMP-03,PV-014,Camilo Marín,3156484992,,Bogota,Honda,Descartado,2026-09-08T06:14:00,Remate Modelos 2025
LD-00964,2026-09-07T09:39:00,meta ads,EMP-02,PV-007,Duván Zapata Cardona,3161589013,duvan.zapata26@hotmail.com,Soledad,Suzuki  Gixxer 150,no contesta,2026-09-07T11:39:00,
LD-00965,2026-08-16 11:02:00,WhatsApp,EMP-03,PV-013,Alexander Restrepo Castaño,(323) 509-6458,,Bogotá,BAJAJ DOMINAR 400,Contactado,,
LD-00966,2026-08-06T07:14:00,WhatsApp,EMP-02,PV-007,LUISA PÉREZ RAMÍREZ,+57 351 2105265,luisa.perez25@outlook.com,Soledad,Honda XRE 300,Cotización enviada,2026-08-09T07:14:00,Retoma tu moto
LD-00967,2026-09-07 08:46:00,Meta Ads,EMP-03,PV-015,ALEXANDER CORREA JIMÉNEZ,3513136644,alexander.correa6@hotmail.com,Soacha,suzuki gn 125,Contactado,07/09/2026 14:46,
LD-00968,26/08/2026 01:20,WhatsApp,EMP-01,PV-001,María Fernanda Cardona Castaño,3235691722,,Medellin,Honda,Sin gestión,,Feria de Motos 2026
LD-00969,16/08/2026 23:44,WhatsApp,EMP-01,PV-003,Marcela Rodríguez Escobar,573163147749,marcela.rodriguez63@gmail.com,bello,Bajaj Dominar 400,Sin gestión,,Feria de Motos 2026
LD-00970,05-08-2026,WhatsApp,EMP-03,PV-012,Vanessa Marín Gómez,(315) 908-2340,vanessa.marin22@hotmail.com,Bogota DC,hero eco deluxe 100,sin gestion,,Remate Modelos 2025
LD-00971,2026-09-03 03:25:00,whatsapp,EMP-03,PV-013,PAULA ANDREA RODRÍGUEZ GIRALDO,300-602-2797,paula.rodriguez20@outlook.com,bogotá,AKT EVO RS 150,contactado,2026-09-06 03:25:00,Retoma tu moto
LD-00972,2026-08-24 20:02:00,Meta Ads,EMP-01,PV-002,K. Vargas Jiménez,311-892-4494,katherine.vargas71@hotmail.com,Itagüí,HERO XPULSE 200,Sin gestión,,Feria de Motos 2026
LD-00973,2026-08-31 20:47:00,Formulario Web,EMP-03,PV-012,ERIKA GÓMEZ RESTREPO,351-678-7760,erika.gomez96@yahoo.es,,hero dash 110,No contesta,03-09-2026,
LD-00974,2026-08-28 08:28:00,WhatsApp,EMP-01,PV-002,MARÍA FERNANDA ZAPATA GIRALDO,313-956-0344,,Itagui,Bajaj,sin gestion,,Prima Extra
LD-00975,2026-08-14 03:41:00,WhatsApp,EMP-02,PV-006,Luz Marina Jiménez Ospina,3238193020,luz.jimenez60@yahoo.es,BARRANQUILLA,NKD 125,Descartado,2026-08-15T09:41:00,
LD-00976,2026-09-02 23:37:00,whatsapp,EMP-03,PV-012,  Sebastián Valencia Betancur  ,311-972-5919,sebastian.valencia75@gmail.com,Bogota,AKT Evo,No contesta,2026-09-03T03:37:00,
LD-00977,2026-08-12T05:14:00,WHATSAPP,EMP-02,PV-008,Alexander Jiménez Valencia,318 555 8466,alexander.jimenez98@yahoo.es,CARTAGENA,Suzuki V-Strom 250,No contesta,2026-08-12 11:14:00,Agosto Cero Cuotas
LD-00978,2026-08-18T15:35:00,WhatsApp,EMP-02,PV-007,ERIKA BETANCUR CASTAÑO,302-683-4586,,Soledad,Honda  CB 125F Twister,Sin gestión,,Agosto Cero Cuotas
LD-00979,03/09/2026 17:00,WhatsApp,EMP-02,PV-008,Kevin Rodríguez Arias,573112285188,kevin.rodriguez90@hotmail.com,Cartagena de Indias,Hero Eco Deluxe 100 2026,Contactado,2026-09-04T11:00:00,Agosto Cero Cuotas
LD-00980,2026-08-13 10:17:00,Meta Ads,EMP-03,PV-015,Brayan Marín Torres,+57 315 5097749,brayan.marin72@hotmail.com,Soacha,Honda CB 125F Twister 2026,Sin gestión,,Agosto Cero Cuotas
LD-00981,08/09/2026 03:09,WHATSAPP,EMP-02,PV-008,Sandra Milena Ramírez Muñoz,314-609-8469,,CARTAGENA,A.K.T Dynamic R3 125,SIN GESTION,,Prima Extra
LD-00982,03/08/2026 22:54,whatsapp,EMP-03,PV-014,Yesenia Gómez Gómez,305 090 9710,yesenia.gomez21@hotmail.com,bogotá,A.K.T Dynamic R3 125,Cotización enviada,2026-08-06T22:54:00,
LD-00983,08/26/2026 21:42,whatsapp,EMP-03,PV-012,Andrés Felipe Cardona Bedoya,311 937 7000,andres.cardona9@hotmail.com,Bogota DC,Hero Hunk 160R,Contactado,2026-08-27 09:42:00,
LD-00984,2026-08-19T10:05:00,Formulario Web,EMP-01,PV-001,Diana Carolina Zapata Quintero,312 394 6642,diana.zapata33@outlook.com,Medellín,BAJAJ BOXER CT 100,En proceso,22/08/2026 10:05,Agosto Cero Cuotas
LD-00985,10/09/2026 01:22,Formulario Web,EMP-01,PV-004,Erika Mosquera Mosquera,573010497833,erika.mosquera66@hotmail.com,RIONEGRO,Honda XR 150L,Contactado,2026-09-14 01:22:00,Agosto Cero Cuotas
LD-00986,08/04/2026 12:19,Formulario Web,EMP-01,PV-004,FABIÁN FRANCO HERNÁNDEZ, 3189145189 ,,RIONEGRO,Honda  Navi,Sin gestión,,
LD-00987,31/08/2026 17:26,Meta Ads,EMP-02,PV-006,JULIÁN MOSQUERA ZAPATA,3154479475,julian.mosquera62@hotmail.com,barranquilla,,sin gestion,,Remate Modelos 2025
LD-00988,2026-08-18 05:53:00,Formulario Web,EMP-02,PV-006,Liliana Betancur,573051224727,liliana.betancur63@hotmail.com,B/quilla,HONDA NAVI,contactado,21/08/2026 05:53,Agosto Cero Cuotas
LD-00989,05/09/2026 15:42,WhatsApp,EMP-01,PV-005,Cristian Cardona Giraldo, 3008417334 ,cristian.cardona73@outlook.com,MEDELLIN,Hero,sin gestion,,Retoma tu moto
LD-00990,17-08-2026,WhatsApp,EMP-02,PV-006,Nelson Zapata Vargas,+57 316 4027926,,B/quilla,Bajaj Boxer CT 100 2026,Contactado,21/08/2026 20:10,Prima Extra
LD-00991,31-08-2026,whatsapp,EMP-02,PV-009,MARÍA FERNANDA JIMÉNEZ FRANCO,321 371 5574,maria.jimenez96@gmail.com,Sta Marta,HONDA CB 125F TWISTER,Contactado,,Agosto Cero Cuotas
LD-00992,08/19/2026 03:47,WhatsApp,EMP-03,PV-013,VANESSA GÓMEZ VALENCIA,(313) 863-4264,,bogotá,HERO HUNK 160R,Cotización enviada,2026-08-20T03:47:00,
LD-00993,2026-08-24 19:27:00,WhatsApp,EMP-01,PV-002,Camilo Mosquera Valencia,3161854257,camilo.mosquera96@hotmail.com,Itagui,Bajaj Boxer CT 100 2026,Descartado,2026-08-25T19:27:00,Retoma tu moto
